epoch, state, cogni, num_in, num_out, num_con, generosity, spawn_investment, connection_willingness, received_rewards, maintenance, births, deaths, population_size, 
0, 0.0, 833.3333333333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 0, 5, 
1, 0.0, 857.1428571428571, 0.0, 0.0, 0.0, 0.039233701938491246, 107.57142857142857, 4.428571428571429, 0.0, 0.7142857142857143, 1, 0, 6, 
2, 2.3333333333333335, 829.0650873819585, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.03527531227698401, 188.88888888888889, 4.666666666666667, 0.0, 0.6666666666666666, 2, 0, 8, 
3, 1.6, 776.8514718625761, 0.3, 0.3, 0.6, 0.0420729856012742, 189.8, 4.4, 0.0, 0.7, 1, 0, 9, 
4, 1.5, 717.6622912813316, 0.42857142857142855, 0.42857142857142855, 0.8571428571428571, 0.029330785166290094, 185.85714285714286, 4.0, 0.0, 1.0, 4, 0, 13, 
5, 2.2, 691.6571909584179, 0.4, 0.4, 0.8, 0.04547370074410397, 211.73333333333332, 6.066666666666666, 0.0, 0.8, 2, 1, 14, 
6, 2.25, 660.7107864376269, 0.4375, 0.4375, 0.875, 0.041474672802147367, 172.375, 5.6875, 0.0, 0.6875, 2, 1, 15, 
7, 2.4444444444444446, 622.4056397327869, 0.5555555555555556, 0.5555555555555556, 1.1111111111111112, 0.05102900752639988, 182.5, 5.722222222222222, 0.0, 0.5, 2, 0, 17, 
8, 2.7, 609.5908116907964, 0.6, 0.6, 1.2, 0.04989442860815303, 156.0, 3.55, 0.0, 0.75, 3, 1, 19, 
9, 2.8095238095238093, 586.8762866787407, 0.8571428571428571, 0.8571428571428571, 1.7142857142857142, 0.045998133783232885, 239.52380952380952, 5.809523809523809, 0.0, 0.9523809523809523, 2, 1, 20, 
10, 2.6818181818181817, 577.621549917827, 1.1363636363636365, 1.1363636363636365, 2.272727272727273, 0.044370965570803396, 207.36363636363637, 6.5, 0.0, 0.6818181818181818, 2, 1, 21, 
11, 2.28, 541.7909841302233, 1.16, 1.16, 2.32, 0.05177164565045889, 214.6, 5.76, 0.0, 0.96, 3, 0, 24, 
12, 2.423076923076923, 551.5907842189696, 1.0769230769230769, 1.0769230769230769, 2.1538461538461537, 0.043107483071450264, 201.03846153846155, 5.346153846153846, 0.0, 0.6923076923076923, 3, 2, 25, 
13, 2.259259259259259, 526.3874405465407, 1.1851851851851851, 1.1851851851851851, 2.3703703703703702, 0.048710500369770926, 176.03703703703704, 6.222222222222222, 0.0, 0.6666666666666666, 2, 1, 26, 
14, 2.3, 500.5910990898413, 1.3666666666666667, 1.3666666666666667, 2.7333333333333334, 0.04773971361750776, 229.96666666666667, 5.7, 0.0, 0.8666666666666667, 3, 0, 29, 
15, 2.6363636363636362, 481.96465084117057, 1.3333333333333333, 1.3333333333333333, 2.6666666666666665, 0.05619975302793156, 177.1818181818182, 5.96969696969697, 0.0, 1.0606060606060606, 4, 1, 32, 
16, 2.0, 493.1421611105479, 1.088235294117647, 1.088235294117647, 2.176470588235294, 0.04344779632254823, 235.26470588235293, 4.852941176470588, 0.0, 0.9705882352941176, 5, 4, 33, 
17, 2.189189189189189, 449.6916442451759, 1.1081081081081081, 1.1081081081081081, 2.2162162162162162, 0.048337614496453775, 205.75675675675674, 4.45945945945946, 0.0, 0.8108108108108109, 4, 1, 36, 
18, 2.5945945945945947, 464.004773608355, 1.2972972972972974, 1.2972972972972974, 2.5945945945945947, 0.048052938565401576, 227.51351351351352, 6.864864864864865, 0.0, 1.0, 4, 4, 36, 
19, 2.6216216216216215, 473.7391404428213, 1.162162162162162, 1.162162162162162, 2.324324324324324, 0.05329739065942859, 204.05405405405406, 5.378378378378378, 0.0, 0.9459459459459459, 3, 3, 36, 
20, 3.4210526315789473, 485.63171185878633, 1.1578947368421053, 1.1578947368421053, 2.3157894736842106, 0.04658864413169798, 217.71052631578948, 5.421052631578948, 0.0, 0.8157894736842105, 4, 3, 37, 
21, 2.473684210526316, 477.0689545874482, 1.2105263157894737, 1.2105263157894737, 2.4210526315789473, 0.047122338860706145, 231.05263157894737, 6.026315789473684, 0.0, 1.105263157894737, 3, 3, 37, 
22, 2.8292682926829267, 442.4430348829345, 1.4634146341463414, 1.4634146341463414, 2.926829268292683, 0.04764600288236846, 200.3170731707317, 5.7317073170731705, 0.0, 1.024390243902439, 3, 0, 40, 
23, 2.813953488372093, 453.8506661340159, 1.3255813953488371, 1.3255813953488371, 2.6511627906976742, 0.04649015553980174, 219.93023255813952, 6.1395348837209305, 0.0, 0.8604651162790697, 5, 3, 42, 
24, 2.46, 426.0335829765216, 1.22, 1.22, 2.44, 0.04020061416861262, 220.04, 5.6, 0.0, 0.8, 9, 2, 49, 
25, 2.066666666666667, 441.76078884471514, 1.0888888888888888, 1.0888888888888888, 2.1777777777777776, 0.05017662099480902, 215.42222222222222, 5.866666666666666, 0.0, 0.8222222222222222, 4, 9, 44, 
26, 2.978723404255319, 447.07979184336045, 1.3191489361702127, 1.3191489361702127, 2.6382978723404253, 0.0438548295278122, 231.68085106382978, 6.297872340425532, 0.0, 0.723404255319149, 5, 3, 46, 
27, 2.7551020408163267, 441.4199723216875, 1.346938775510204, 1.346938775510204, 2.693877551020408, 0.05036046989399712, 207.0612244897959, 6.142857142857143, 0.0, 0.7959183673469388, 6, 4, 48, 
28, 2.6041666666666665, 449.81531235309984, 1.125, 1.125, 2.25, 0.04260216704611016, 222.0625, 5.770833333333333, 0.0, 0.8541666666666666, 5, 6, 47, 
29, 2.823529411764706, 467.7564439953468, 1.3529411764705883, 1.3529411764705883, 2.7058823529411766, 0.04244018537839803, 208.7450980392157, 6.03921568627451, 0.0, 0.9215686274509803, 6, 3, 50, 
30, 2.25, 470.5242589625065, 1.3541666666666667, 1.3541666666666667, 2.7083333333333335, 0.04874631948397212, 223.3125, 5.458333333333333, 0.0, 1.0, 4, 7, 47, 
31, 2.175438596491228, 476.3790891406002, 1.4736842105263157, 1.4736842105263157, 2.9473684210526314, 0.046943684718962465, 248.73684210526315, 5.421052631578948, 0.0, 0.8421052631578947, 11, 2, 56, 
32, 2.730769230769231, 476.21333389208553, 1.3461538461538463, 1.3461538461538463, 2.6923076923076925, 0.053709571308835594, 187.25, 5.980769230769231, 0.0, 0.9230769230769231, 6, 11, 51, 
33, 2.6875, 494.7864628466237, 1.1666666666666667, 1.1666666666666667, 2.3333333333333335, 0.044515656701729134, 206.58333333333334, 5.625, 0.0, 0.8333333333333334, 3, 7, 47, 
34, 2.6538461538461537, 488.19490371055366, 1.4038461538461537, 1.4038461538461537, 2.8076923076923075, 0.05032780423970265, 226.28846153846155, 6.634615384615385, 0.0, 0.9230769230769231, 7, 3, 51, 
35, 2.4, 497.6709841302233, 1.46, 1.46, 2.92, 0.052221579641904686, 212.82, 5.82, 0.0, 1.0, 4, 6, 49, 
36, 2.7058823529411766, 473.3007059426581, 1.6862745098039216, 1.6862745098039216, 3.372549019607843, 0.05099412584387188, 195.9607843137255, 6.568627450980392, 0.0, 0.9019607843137255, 4, 3, 50, 
37, 3.109090909090909, 459.7915820582244, 1.7636363636363637, 1.7636363636363637, 3.5272727272727273, 0.048347028071414645, 225.6909090909091, 5.836363636363636, 0.0, 0.7636363636363637, 5, 1, 54, 
38, 2.7962962962962963, 447.0610068984301, 1.6851851851851851, 1.6851851851851851, 3.3703703703703702, 0.044215472476967256, 211.61111111111111, 6.185185185185185, 0.0, 1.0, 5, 6, 53, 
