epoch, state, cogni, num_in, num_out, num_con, generosity, spawn_investment, connection_willingness, received_rewards, maintenance, births, deaths, population_size, 
0, 0.0, 833.3333333333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 0, 5, 
1, 0.0, 807.75, 0.0, 0.0, 0.0, 0.03404847738069142, 139.375, 3.25, 0.0, 0.25, 2, 0, 7, 
2, 2.888888888888889, 776.6397065903201, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.044477390238245526, 191.88888888888889, 5.111111111111111, 0.0, 0.7777777777777778, 1, 0, 8, 
3, 1.2727272727272727, 743.6831562387056, 0.2727272727272727, 0.2727272727272727, 0.5454545454545454, 0.04581738227706053, 205.72727272727272, 4.181818181818182, 0.0, 0.8181818181818182, 2, 0, 10, 
4, 1.5384615384615385, 695.4956654472227, 0.23076923076923078, 0.23076923076923078, 0.46153846153846156, 0.03075577228997263, 206.15384615384616, 3.3846153846153846, 0.0, 0.5384615384615384, 2, 0, 12, 
5, 3.066666666666667, 652.6800673417852, 0.4, 0.4, 0.8, 0.03827765174713208, 214.4, 5.266666666666667, 0.0, 0.8, 2, 0, 14, 
6, 2.0625, 648.6072330470336, 0.4375, 0.4375, 0.875, 0.03483948494718347, 215.0625, 5.625, 0.0, 0.875, 2, 1, 15, 
7, 3.0588235294117645, 619.0866522391422, 0.5294117647058824, 0.5294117647058824, 1.0588235294117647, 0.042752182536495736, 236.76470588235293, 4.117647058823529, 0.0, 1.0588235294117647, 1, 0, 16, 
8, 2.888888888888889, 609.355667791864, 0.7222222222222222, 0.7222222222222222, 1.4444444444444444, 0.05119360802598259, 206.11111111111111, 5.388888888888889, 0.0, 0.8333333333333334, 1, 0, 17, 
9, 2.9523809523809526, 590.0715488246162, 0.7619047619047619, 0.7619047619047619, 1.5238095238095237, 0.03707402742137512, 207.52380952380952, 6.428571428571429, 0.0, 0.7142857142857143, 3, 0, 20, 
10, 2.5217391304347827, 586.5330384621661, 0.5217391304347826, 0.5217391304347826, 1.0434782608695652, 0.04669586126931709, 238.7826086956522, 6.0, 0.0, 0.6521739130434783, 3, 1, 22, 
11, 2.074074074074074, 541.9175778983549, 0.6296296296296297, 0.6296296296296297, 1.2592592592592593, 0.04924385609029985, 221.2962962962963, 5.37037037037037, 0.0, 0.6296296296296297, 5, 1, 26, 
12, 2.6551724137931036, 502.09322536012814, 0.7586206896551724, 0.7586206896551724, 1.5172413793103448, 0.046394244057822304, 246.0, 5.620689655172414, 0.0, 0.5517241379310345, 4, 2, 28, 
13, 2.896551724137931, 487.7745136122965, 1.2758620689655173, 1.2758620689655173, 2.5517241379310347, 0.05027163598080565, 225.10344827586206, 7.758620689655173, 0.0, 0.7241379310344828, 2, 2, 28, 
14, 2.4193548387096775, 480.12824559297934, 1.4193548387096775, 1.4193548387096775, 2.838709677419355, 0.04340306122249138, 249.8709677419355, 7.193548387096774, 0.0, 0.8709677419354839, 3, 1, 30, 
15, 3.125, 456.9657670490779, 1.21875, 1.21875, 2.4375, 0.04473167709748005, 256.59375, 4.34375, 0.0, 0.875, 2, 1, 31, 
16, 3.696969696969697, 453.5581595210986, 1.4545454545454546, 1.4545454545454546, 2.909090909090909, 0.05330708927117109, 195.84848484848484, 6.484848484848484, 0.0, 0.7878787878787878, 2, 1, 32, 
17, 2.189189189189189, 446.8183007722304, 1.3783783783783783, 1.3783783783783783, 2.7567567567567566, 0.044750317367331566, 243.24324324324326, 3.6486486486486487, 0.0, 0.8918918918918919, 5, 1, 36, 
18, 3.088235294117647, 453.74553518777617, 1.2941176470588236, 1.2941176470588236, 2.588235294117647, 0.052959017090524384, 176.23529411764707, 5.676470588235294, 0.0, 0.9411764705882353, 2, 5, 33, 
19, 3.4705882352941178, 470.5346065737981, 1.3235294117647058, 1.3235294117647058, 2.6470588235294117, 0.04194997552289439, 198.41176470588235, 5.323529411764706, 0.0, 0.7941176470588235, 3, 3, 33, 
20, 2.5833333333333335, 450.70609067211825, 1.4444444444444444, 1.4444444444444444, 2.888888888888889, 0.04541823805427694, 217.33333333333334, 5.888888888888889, 0.0, 0.6666666666666666, 4, 2, 35, 
21, 3.027027027027027, 474.3943469478786, 1.2432432432432432, 1.2432432432432432, 2.4864864864864864, 0.036947834660501895, 226.78378378378378, 4.864864864864865, 0.0, 0.8648648648648649, 5, 4, 36, 
22, 2.372093023255814, 465.86856270661366, 1.2325581395348837, 1.2325581395348837, 2.4651162790697674, 0.04896113820958985, 217.2093023255814, 5.023255813953488, 0.0, 0.7906976744186046, 9, 3, 42, 
23, 2.6904761904761907, 442.6627018513959, 1.2380952380952381, 1.2380952380952381, 2.4761904761904763, 0.04420891000430651, 222.71428571428572, 5.5, 0.0, 0.8095238095238095, 4, 5, 41, 
