epoch, state, cogni, num_in, num_out, num_con, generosity, spawn_investment, connection_willingness, received_rewards, maintenance, births, deaths, population_size, 
0, 0.0, 833.3333333333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 0, 5, 
1, 0.0, 857.1428571428571, 0.0, 0.0, 0.0, 0.0380662713180245, 210.28571428571428, 3.4285714285714284, 0.0, 0.7142857142857143, 1, 0, 6, 
2, 1.125, 873.59466991411, 0.25, 0.25, 0.5, 0.041169631641614614, 136.375, 4.875, 0.0, 0.75, 1, 0, 7, 
3, 1.7777777777777777, 876.5936828611674, 0.2222222222222222, 0.2222222222222222, 0.4444444444444444, 0.030197712720424152, 116.0, 3.6666666666666665, 0.0, 0.8888888888888888, 1, 0, 8, 
4, 2.4545454545454546, 833.4416240342063, 0.18181818181818182, 0.18181818181818182, 0.36363636363636365, 0.043416487049000724, 215.72727272727272, 4.181818181818182, 0.0, 0.7272727272727273, 2, 0, 10, 
5, 1.9230769230769231, 763.1879731395304, 0.3076923076923077, 0.3076923076923077, 0.6153846153846154, 0.03863420737359118, 154.53846153846155, 4.0, 0.0, 0.9230769230769231, 2, 0, 12, 
6, 2.111111111111111, 671.0857864376269, 0.3888888888888889, 0.3888888888888889, 0.7777777777777778, 0.03193836619468981, 185.38888888888889, 3.8333333333333335, 0.0, 0.6666666666666666, 5, 0, 17, 
7, 2.1904761904761907, 580.8204974942047, 0.47619047619047616, 0.47619047619047616, 0.9523809523809523, 0.038265833457774484, 249.9047619047619, 3.9523809523809526, 0.0, 0.7619047619047619, 3, 0, 20, 
8, 2.6842105263157894, 626.9031252403386, 0.5789473684210527, 0.5789473684210527, 1.1578947368421053, 0.05299571410348794, 218.89473684210526, 5.684210526315789, 0.0, 0.3684210526315789, 1, 3, 18, 
9, 2.8333333333333335, 614.7090518309459, 0.5416666666666666, 0.5416666666666666, 1.0833333333333333, 0.041197095646279484, 201.70833333333334, 3.8333333333333335, 0.0, 0.8333333333333334, 5, 0, 23, 
10, 2.217391304347826, 592.2405201116723, 0.6521739130434783, 0.6521739130434783, 1.3043478260869565, 0.04483897160176719, 178.30434782608697, 5.130434782608695, 0.0, 0.6956521739130435, 2, 3, 22, 
11, 2.84, 563.4390245352944, 0.72, 0.72, 1.44, 0.039912096067611404, 181.56, 5.4, 0.0, 0.76, 2, 0, 24, 
12, 2.8214285714285716, 554.725669969031, 0.6785714285714286, 0.6785714285714286, 1.3571428571428572, 0.04077539918234211, 234.03571428571428, 5.5, 0.0, 0.8214285714285714, 4, 1, 27, 
13, 2.129032258064516, 549.2171926675883, 0.8709677419354839, 0.8709677419354839, 1.7419354838709677, 0.04249493347387887, 233.7741935483871, 4.67741935483871, 0.0, 0.5161290322580645, 5, 2, 30, 
14, 2.1944444444444446, 513.7473484880692, 0.8611111111111112, 0.8611111111111112, 1.7222222222222223, 0.043898347885808264, 203.97222222222223, 5.833333333333333, 0.0, 0.75, 7, 2, 35, 
15, 2.075, 482.3726136392623, 0.875, 0.875, 1.75, 0.0453984280531599, 230.775, 5.7, 0.0, 0.975, 7, 3, 39, 
16, 2.0, 493.31518661846957, 0.9459459459459459, 0.9459459459459459, 1.8918918918918919, 0.04764216942854418, 198.78378378378378, 6.108108108108108, 0.0, 0.972972972972973, 4, 7, 36, 
17, 3.0454545454545454, 490.32609537237244, 0.9318181818181818, 0.9318181818181818, 1.8636363636363635, 0.041020493657299255, 230.3409090909091, 5.204545454545454, 0.0, 0.6363636363636364, 9, 2, 43, 
18, 2.0, 505.45833611074283, 0.6923076923076923, 0.6923076923076923, 1.3846153846153846, 0.0458883421446682, 240.28205128205127, 5.384615384615385, 0.0, 0.9487179487179487, 4, 9, 38, 
19, 2.275, 525.3804563517369, 0.725, 0.725, 1.45, 0.048656554013131355, 233.575, 5.175, 0.0, 0.775, 4, 3, 39, 
20, 2.7857142857142856, 484.9205215448422, 1.0, 1.0, 2.0, 0.0409989898216551, 235.02380952380952, 6.119047619047619, 0.0, 0.7380952380952381, 4, 2, 41, 
21, 2.369565217391304, 486.5218489268235, 0.9782608695652174, 0.9782608695652174, 1.9565217391304348, 0.04258101095049486, 217.34782608695653, 5.173913043478261, 0.0, 0.9782608695652174, 6, 2, 45, 
22, 2.72, 482.41725830020295, 0.96, 0.96, 1.92, 0.04585928348793458, 234.54, 4.18, 0.0, 0.74, 7, 3, 49, 
23, 2.4375, 494.05903078663806, 0.8958333333333334, 0.8958333333333334, 1.7916666666666667, 0.04486879458380882, 237.22916666666666, 6.0, 0.0, 0.9166666666666666, 5, 7, 47, 
24, 2.489795918367347, 497.7910695907502, 0.9591836734693877, 0.9591836734693877, 1.9183673469387754, 0.045498292016470425, 209.69387755102042, 5.816326530612245, 0.0, 0.8367346938775511, 6, 5, 48, 
25, 2.576923076923077, 474.45286935598386, 1.1730769230769231, 1.1730769230769231, 2.3461538461538463, 0.04880157825741849, 227.32692307692307, 5.769230769230769, 0.0, 0.8461538461538461, 6, 3, 51, 
26, 2.4901960784313726, 499.4015321313588, 1.3333333333333333, 1.3333333333333333, 2.6666666666666665, 0.04786065895428886, 227.94117647058823, 6.607843137254902, 0.0, 0.7058823529411765, 5, 6, 50, 
27, 3.0, 494.4039069978761, 1.4339622641509433, 1.4339622641509433, 2.8679245283018866, 0.051306200068823166, 244.64150943396226, 5.320754716981132, 0.0, 0.9056603773584906, 4, 2, 52, 
28, 3.1636363636363636, 448.77157287525375, 1.5272727272727273, 1.5272727272727273, 3.0545454545454547, 0.0476233091337487, 226.8909090909091, 5.418181818181818, 0.0, 0.9818181818181818, 3, 1, 54, 
29, 2.8275862068965516, 438.913459724418, 1.6379310344827587, 1.6379310344827587, 3.2758620689655173, 0.05249079724547096, 224.36206896551724, 5.189655172413793, 0.0, 0.8620689655172413, 5, 2, 57, 
30, 2.9285714285714284, 480.89452432836515, 1.2678571428571428, 1.2678571428571428, 2.5357142857142856, 0.05282864722428859, 244.66071428571428, 4.982142857142857, 0.0, 1.0178571428571428, 6, 8, 55, 
31, 2.7636363636363637, 472.2336494854788, 1.2545454545454546, 1.2545454545454546, 2.5090909090909093, 0.05637352162118572, 187.76363636363635, 5.1454545454545455, 0.0, 0.7636363636363637, 4, 5, 54, 
32, 2.462962962962963, 481.1938138035274, 1.3703703703703705, 1.3703703703703705, 2.740740740740741, 0.051171600841028904, 239.09259259259258, 5.12962962962963, 0.0, 0.9629629629629629, 4, 5, 53, 
33, 3.1481481481481484, 499.22449628962903, 1.4444444444444444, 1.4444444444444444, 2.888888888888889, 0.0460744809267255, 224.9814814814815, 5.925925925925926, 0.0, 0.7222222222222222, 6, 6, 53, 
34, 2.5660377358490565, 491.29638841655844, 1.490566037735849, 1.490566037735849, 2.981132075471698, 0.05246457700125601, 215.37735849056602, 5.339622641509434, 0.0, 1.1132075471698113, 4, 5, 52, 
35, 3.3773584905660377, 489.38425359107714, 1.6603773584905661, 1.6603773584905661, 3.3207547169811322, 0.045586550504308494, 238.66037735849056, 5.811320754716981, 0.0, 0.8679245283018868, 3, 3, 52, 
36, 2.9019607843137254, 494.033501687796, 1.7058823529411764, 1.7058823529411764, 3.411764705882353, 0.04902992754493927, 197.47058823529412, 6.1568627450980395, 0.0, 1.0196078431372548, 3, 5, 50, 
37, 2.6607142857142856, 500.43002087642196, 1.7142857142857142, 1.7142857142857142, 3.4285714285714284, 0.05320807354184586, 240.82142857142858, 5.642857142857143, 0.0, 0.9285714285714286, 7, 2, 55, 
38, 2.3636363636363638, 497.6567781752722, 1.5818181818181818, 1.5818181818181818, 3.1636363636363636, 0.04166368390400559, 215.36363636363637, 6.054545454545455, 0.0, 0.6909090909090909, 6, 7, 54, 
39, 2.4107142857142856, 485.3371456955866, 1.6964285714285714, 1.6964285714285714, 3.392857142857143, 0.05278977677076443, 210.44642857142858, 6.25, 0.0, 0.9821428571428571, 5, 4, 55, 
40, 2.6363636363636362, 509.37651974686537, 1.7636363636363637, 1.7636363636363637, 3.5272727272727273, 0.04447082689420512, 235.12727272727273, 6.127272727272727, 0.0, 0.9090909090909091, 5, 6, 54, 
41, 2.58, 532.5521616202842, 1.58, 1.58, 3.16, 0.050237328988595405, 226.2, 4.56, 0.0, 1.06, 2, 7, 49, 
42, 2.9607843137254903, 533.9192188029971, 1.7647058823529411, 1.7647058823529411, 3.5294117647058822, 0.04880398001270622, 265.80392156862746, 7.117647058823529, 0.0, 0.9019607843137255, 3, 2, 50, 
43, 2.6481481481481484, 539.4160360257496, 1.5555555555555556, 1.5555555555555556, 3.111111111111111, 0.04807707586763855, 226.55555555555554, 5.111111111111111, 0.0, 0.8888888888888888, 7, 4, 53, 
44, 2.574074074074074, 516.3284819135022, 1.6481481481481481, 1.6481481481481481, 3.2962962962962963, 0.05193855642810018, 240.3148148148148, 5.407407407407407, 0.0, 0.8333333333333334, 4, 4, 53, 
45, 3.207547169811321, 517.1341623836066, 1.7735849056603774, 1.7735849056603774, 3.547169811320755, 0.055257043390193585, 234.33962264150944, 5.622641509433962, 0.0, 0.8301886792452831, 3, 4, 52, 
46, 2.6666666666666665, 490.69569758260405, 1.9824561403508771, 1.9824561403508771, 3.9649122807017543, 0.04800954088852392, 201.49122807017545, 5.982456140350878, 0.0, 0.8947368421052632, 5, 1, 56, 
47, 2.473684210526316, 476.9172312141474, 1.894736842105263, 1.894736842105263, 3.789473684210526, 0.051895032619617004, 202.26315789473685, 5.7368421052631575, 0.0, 1.0175438596491229, 5, 5, 56, 
48, 2.689655172413793, 496.64228865439446, 1.8275862068965518, 1.8275862068965518, 3.6551724137931036, 0.04769230029060684, 224.98275862068965, 5.551724137931035, 0.0, 0.8620689655172413, 6, 5, 57, 
