epoch, state, cogni, num_in, num_out, num_con, generosity, spawn_investment, connection_willingness, received_rewards, maintenance, births, deaths, population_size, 
10, 1.5, 491.5857864376269, 0.5, 0.0, 0.5, 0.03271320058597868, 92.0, 2.5, 0.0, 0.5, 0, -1, 1, 
11, 2.5, 474.87867965644034, 0.5, 0.0, 0.5, 0.026395982187390588, 44.0, 3.0, 0.0, 1.0, 0, 0, 1, 
12, 2.0, 447.87867965644034, 0.5, 0.0, 0.5, 0.02872064057023146, 18.5, 3.0, 0.0, 1.0, 0, 0, 1, 
13, 0.5, 426.37867965644034, 0.5, 0.0, 0.5, 0.0209349442821509, 102.5, 4.5, 0.0, 0.0, 0, 0, 1, 
14, 0.5, 420.1715728752538, 0.0, 0.0, 0.0, 0.03728019597062446, 41.5, 4.5, 0.0, 1.0, 0, 0, 1, 
15, 1.5, 413.96446609406723, 0.5, 0.0, 0.5, 0.03647939403564442, 60.5, 3.5, 0.0, 0.5, 0, 0, 1, 
16, 1.0, 397.96446609406723, 0.0, 0.5, 0.5, 0.03162671428395174, 224.0, 2.5, 0.0, 1.0, 0, 0, 1, 
17, 3.5, 385.7573593128807, 0.0, 0.5, 0.5, 0.04899116213911149, 177.0, 1.0, 0.0, 0.5, 0, 0, 1, 
18, 3.5, 349.7573593128807, 0.0, 0.0, 0.0, 0.00802719255903397, 143.5, 1.5, 0.0, 1.0, 0, 0, 1, 
19, 2.0, 313.5502525316941, 0.0, 0.5, 0.5, 0.02208068460155782, 127.5, 1.0, 0.0, 0.5, 0, 0, 1, 
20, 1.0, 292.5502525316941, 0.0, 0.5, 0.5, 0.040496369716350185, 34.0, 4.5, 0.0, 0.5, 0, 0, 1, 
21, 0.5, 282.0502525316941, 0.5, 0.5, 1.0, 0.039127143258194386, 97.5, 5.0, 0.0, 0.0, 0, 0, 1, 
22, 2.5, 276.5502525316941, 0.5, 0.5, 1.0, 0.013758196046748179, 149.0, 5.0, 0.0, 0.0, 0, 0, 1, 
23, 0.5, 250.34314575050757, 1.0, 0.0, 1.0, 0.03465907848936219, 99.0, 5.0, 0.0, 0.0, 0, 0, 1, 
24, 2.5, 244.34314575050757, 1.0, 0.0, 1.0, 0.02229371057315991, 174.0, 5.0, 0.0, 1.0, 0, 0, 1, 
25, 0.0, 216.34314575050757, 1.0, 0.0, 1.0, 0.03388078671074348, 32.5, 5.5, 0.0, 0.5, 0, 0, 1, 
26, 0.5, 214.13603896932102, 1.5, 0.0, 1.5, 0.03028332148540951, 2.0, 5.0, 0.0, 0.5, 0, 0, 1, 
27, 1.5, 207.13603896932102, 1.5, 0.0, 1.5, 0.023284661541488887, 243.5, 3.0, 0.0, 0.0, 0, 0, 1, 
