epoch, state, cogni, num_in, num_out, num_con, generosity, spawn_investment, connection_willingness, received_rewards, maintenance, births, deaths, population_size, 
0, 0.0, 833.3333333333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 0, 5, 
1, 0.0, 857.1428571428571, 0.0, 0.0, 0.0, 0.050596119717301366, 181.71428571428572, 5.428571428571429, 0.0, 1.0, 1, 0, 6, 
2, 2.6, 793.9585786437626, 0.2, 0.2, 0.4, 0.0237908402978432, 193.1, 3.5, 0.0, 0.9, 3, 0, 9, 
3, 2.0, 684.2785954792089, 0.25, 0.25, 0.5, 0.03748544481958369, 193.41666666666666, 5.416666666666667, 0.0, 0.6666666666666666, 2, 0, 11, 
4, 2.1333333333333333, 625.4733670042259, 0.4666666666666667, 0.4666666666666667, 0.9333333333333333, 0.03881627253433164, 182.33333333333334, 4.4, 0.0, 0.5333333333333333, 3, 0, 14, 
5, 2.176470588235294, 591.4034037868394, 0.7058823529411765, 0.7058823529411765, 1.411764705882353, 0.05551095787788394, 224.88235294117646, 5.705882352941177, 0.0, 0.8235294117647058, 2, 0, 16, 
6, 2.6666666666666665, 575.2333894514876, 0.6666666666666666, 0.6666666666666666, 1.3333333333333333, 0.051073059365037615, 177.66666666666666, 5.722222222222222, 0.0, 1.0, 2, 1, 17, 
7, 2.55, 567.2357864376269, 0.65, 0.65, 1.3, 0.049216464834773495, 220.95, 4.9, 0.0, 0.7, 3, 1, 19, 
8, 1.7142857142857142, 571.9191197709602, 0.8095238095238095, 0.8095238095238095, 1.619047619047619, 0.051767853126577314, 249.04761904761904, 7.285714285714286, 0.0, 0.8095238095238095, 3, 2, 20, 
9, 3.090909090909091, 578.7455463751614, 1.0, 1.0, 2.0, 0.05556508838554015, 194.8181818181818, 6.590909090909091, 0.0, 1.0454545454545454, 2, 1, 21, 
10, 1.9166666666666667, 569.8441618595758, 0.8333333333333334, 0.8333333333333334, 1.6666666666666667, 0.045038940765060514, 218.16666666666666, 4.0, 0.0, 0.6666666666666666, 4, 2, 23, 
11, 2.5, 559.0775863054886, 0.8846153846153846, 0.8846153846153846, 1.7692307692307692, 0.044653848514942855, 230.84615384615384, 4.423076923076923, 0.0, 0.7307692307692307, 3, 1, 25, 
12, 2.3793103448275863, 552.8483803579423, 0.9655172413793104, 0.9655172413793104, 1.9310344827586208, 0.03900883497452908, 205.27586206896552, 4.9655172413793105, 0.0, 0.7241379310344828, 5, 2, 28, 
13, 2.2903225806451615, 516.5143927784142, 0.967741935483871, 0.967741935483871, 1.935483870967742, 0.03747368378838422, 201.3548387096774, 4.741935483870968, 0.0, 0.9354838709677419, 4, 2, 30, 
14, 2.9, 500.2544155877284, 1.1333333333333333, 1.1333333333333333, 2.2666666666666666, 0.04721103501731514, 180.36666666666667, 7.666666666666667, 0.0, 1.0666666666666667, 1, 2, 29, 
15, 3.088235294117647, 497.2812176417642, 1.088235294117647, 1.088235294117647, 2.176470588235294, 0.045234086710088973, 217.08823529411765, 4.852941176470588, 0.0, 0.6764705882352942, 5, 1, 33, 
16, 2.4, 494.98053597522477, 0.8285714285714286, 0.8285714285714286, 1.6571428571428573, 0.051433202247791444, 212.54285714285714, 5.628571428571429, 0.0, 1.0, 4, 3, 34, 
17, 2.789473684210526, 451.3422381745758, 1.1842105263157894, 1.1842105263157894, 2.3684210526315788, 0.045141765584521085, 243.8684210526316, 6.552631578947368, 0.0, 1.131578947368421, 4, 1, 37, 
18, 3.0952380952380953, 423.7266611728486, 1.2857142857142858, 1.2857142857142858, 2.5714285714285716, 0.04621018819164046, 247.26190476190476, 5.214285714285714, 0.0, 0.8333333333333334, 5, 1, 41, 
19, 2.2142857142857144, 446.6470624645032, 1.4523809523809523, 1.4523809523809523, 2.9047619047619047, 0.04625043661468849, 252.23809523809524, 6.023809523809524, 0.0, 0.8809523809523809, 5, 5, 41, 
