epoch, state, cogni, num_in, num_out, num_con, generosity, spawn_investment, connection_willingness, received_rewards, maintenance, births, deaths, population_size, 
5, 0.0, 500.0, 0.0, 0.0, 0.0, 0.04167427811988488, 94.5, 0.5, 0.0, 0.5, 0, -1, 1, 
6, 0.5, 498.79289321881345, 0.0, 0.0, 0.0, 0.006742878736949048, 191.5, 0.0, 0.0, 0.5, 0, 0, 1, 
7, 2.5, 492.79289321881345, 0.5, 0.0, 0.5, 0.04394782562774784, 108.5, 5.5, 0.0, 1.0, 0, 0, 1, 
8, 3.0, 466.79289321881345, 0.5, 0.0, 0.5, 0.04854850339494297, 37.0, 3.5, 0.0, 0.0, 0, 0, 1, 
9, 0.6666666666666666, 623.7238576250846, 0.3333333333333333, 1.0, 1.3333333333333333, 0.042933110336020215, 109.0, 2.6666666666666665, 0.0, 0.6666666666666666, 0, -1, 2, 
10, 1.75, 582.2928932188134, 0.5, 0.75, 1.25, 0.04054975491156284, 135.75, 3.25, 0.0, 0.25, 0, -1, 3, 
11, 2.0, 563.2928932188134, 0.75, 0.75, 1.5, 0.029100017047426742, 215.25, 4.75, 0.0, 1.0, 0, 0, 3, 
12, 1.4, 632.7514718625762, 1.0, 1.2, 2.2, 0.05369489896679323, 174.0, 5.2, 0.0, 0.8, 0, -1, 4, 
13, 3.4, 616.1857864376268, 1.4, 1.4, 2.8, 0.045068102387029685, 273.2, 5.6, 0.0, 0.8, 0, 0, 4, 
