epoch, state, cogni, num_in, num_out, num_con, generosity, spawn_investment, connection_willingness, received_rewards, maintenance, births, deaths, population_size, 
0, 0.0, 833.3333333333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 0, 5, 
1, 0.0, 806.75, 0.0, 0.0, 0.0, 0.036458232388982326, 149.625, 3.5, 0.0, 0.625, 2, 0, 7, 
2, 2.2, 746.2171572875253, 0.3, 0.3, 0.6, 0.035697011741080586, 140.8, 4.7, 0.0, 0.8, 2, 0, 9, 
3, 1.8461538461538463, 670.8406870913949, 0.46153846153846156, 0.46153846153846156, 0.9230769230769231, 0.035678978271336766, 198.3846153846154, 5.461538461538462, 0.0, 0.8461538461538461, 3, 0, 12, 
4, 1.9285714285714286, 648.1081941875544, 0.2857142857142857, 0.2857142857142857, 0.5714285714285714, 0.04878110750761133, 171.0, 3.357142857142857, 0.0, 0.5714285714285714, 2, 1, 13, 
5, 1.4, 655.2181385292428, 0.2, 0.2, 0.4, 0.04150901766130222, 174.8, 4.066666666666666, 0.0, 0.5333333333333333, 2, 1, 14, 
6, 2.5294117647058822, 654.316034294237, 0.23529411764705882, 0.23529411764705882, 0.47058823529411764, 0.04357196746002997, 198.76470588235293, 3.4705882352941178, 0.0, 0.8823529411764706, 3, 1, 16, 
7, 1.368421052631579, 640.2173653849953, 0.42105263157894735, 0.42105263157894735, 0.8421052631578947, 0.037027600842549094, 185.21052631578948, 6.2631578947368425, 0.0, 1.0526315789473684, 3, 1, 18, 
8, 2.4, 629.2943650813896, 0.55, 0.55, 1.1, 0.034598100756928776, 236.95, 5.75, 0.0, 0.75, 3, 2, 19, 
9, 1.9545454545454546, 573.7455463751614, 0.7272727272727273, 0.7272727272727273, 1.4545454545454546, 0.050412032371342556, 228.5, 6.181818181818182, 0.0, 0.7727272727272727, 2, 0, 21, 
10, 2.4166666666666665, 547.6876052215392, 0.75, 0.75, 1.5, 0.04454589134564224, 212.0, 4.958333333333333, 0.0, 0.5416666666666666, 2, 0, 23, 
11, 2.7916666666666665, 545.476310729378, 0.875, 0.875, 1.75, 0.0529714685204117, 213.29166666666666, 6.083333333333333, 0.0, 1.2083333333333333, 1, 1, 23, 
12, 2.4482758620689653, 525.4380529463351, 0.8620689655172413, 0.8620689655172413, 1.7241379310344827, 0.045722177959439184, 197.13793103448276, 5.689655172413793, 0.0, 0.9310344827586207, 5, 0, 28, 
13, 2.740740740740741, 521.3159986136468, 1.0, 1.0, 2.0, 0.05129074025394905, 184.55555555555554, 5.185185185185185, 0.0, 0.9259259259259259, 1, 3, 26, 
