epoch, state, cogni, num_in, num_out, num_con, generosity, spawn_investment, connection_willingness, received_rewards, maintenance, births, deaths, population_size, 
0, 0.0, 500.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 0, 1, 
1, 0.0, 500.0, 0.0, 0.0, 0.0, 0.03576118363346246, 101.5, 6.5, 0.0, 1.0, 0, 0, 1, 
2, 1.5, 498.79289321881345, 0.0, 0.0, 0.0, 0.029381567765949673, 170.0, 0.5, 0.0, 1.0, 0, 0, 1, 
3, 2.3333333333333335, 655.1952621458756, 0.0, 0.3333333333333333, 0.3333333333333333, 0.03300702612812705, 161.66666666666666, 3.6666666666666665, 0.0, 1.0, 0, -1, 2, 
4, 1.75, 723.0428932188134, 0.0, 0.25, 0.25, 0.042379105861058766, 202.5, 2.5, 0.0, 0.75, 0, -1, 3, 
5, 3.0, 703.8357864376269, 0.5, 0.25, 0.75, 0.05677492155035857, 176.5, 7.5, 0.0, 0.75, 0, 0, 3, 
6, 1.6, 537.9857864376269, 1.0, 0.4, 1.4, 0.07223049870672218, 258.0, 7.2, 0.0, 1.2, 0, -1, 4, 
7, 2.0, 599.9191197709603, 0.8333333333333334, 0.3333333333333333, 1.1666666666666667, 0.054856767739480485, 326.3333333333333, 6.666666666666667, 0.0, 1.0, 0, -1, 5, 
8, 2.0, 577.2810485835025, 0.8333333333333334, 0.3333333333333333, 1.1666666666666667, 0.06093882173966133, 209.5, 4.5, 0.0, 0.5, 0, 0, 5, 
9, 2.0, 554.8096440627114, 0.8333333333333334, 0.3333333333333333, 1.1666666666666667, 0.05003058999674758, 200.5, 7.0, 0.0, 0.8333333333333334, 0, 0, 5, 
10, 3.1666666666666665, 532.1311327607339, 1.1666666666666667, 0.3333333333333333, 1.5, 0.03885068829783193, 251.0, 7.0, 0.0, 0.8333333333333334, 0, 0, 5, 
11, 2.8333333333333335, 497.8263949066095, 1.0, 0.3333333333333333, 1.3333333333333333, 0.04032888736478177, 218.16666666666666, 6.833333333333333, 0.0, 1.1666666666666667, 0, 0, 5, 
12, 2.1666666666666665, 466.0216570524852, 1.0, 0.3333333333333333, 1.3333333333333333, 0.05143933571985384, 269.6666666666667, 6.5, 0.0, 0.3333333333333333, 0, 0, 5, 
13, 2.0, 496.05025253169407, 0.3333333333333333, 0.16666666666666666, 0.5, 0.035009212555964474, 226.16666666666666, 5.0, 0.0, 0.5, 0, 0, 5, 
14, 2.3333333333333335, 180.83823954192044, 0.0, 0.0, 0.0, 0.03685466802592712, 280.0, 5.0, 0.0, 1.0, 0, 3, 2, 
15, 3.6666666666666665, 156.1715728752538, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0591467872229983, 134.33333333333334, 5.0, 0.0, 0.6666666666666666, 0, 0, 2, 
16, 3.5, 184.5, 0.0, 0.5, 0.5, 0.029211345194155587, 200.0, 4.0, 0.0, 0.5, 0, 1, 1, 
17, 3.0, 148.29289321881345, 0.0, 1.0, 1.0, 0.04569039165432007, 82.5, 0.5, 0.0, 0.0, 0, 0, 1, 
18, 1.5, 117.29289321881345, 0.0, 1.0, 1.0, 0.02009720584299886, 4.0, 1.0, 0.0, 1.0, 0, 0, 1, 
19, 1.0, 101.0857864376269, 0.5, 0.5, 1.0, 0.009540299639523426, 92.0, 6.5, 0.0, 0.0, 0, 0, 1, 
20, 1.5, 90.5857864376269, 0.5, 0.5, 1.0, 0.030796843136292898, 242.5, 2.0, 0.0, 0.5, 0, 0, 1, 
21, 0.0, 242.5, 0.0, 0.0, 0.0, 0.006906169187700132, 89.0, 2.0, 0.0, 0.5, 0, 0, 1, 
22, 1.5, 518.7238576250846, 0.6666666666666666, 1.5, 2.1666666666666665, 0.04185341567488251, 133.0, 3.5, 0.0, 1.0, 0, -4, 5, 
23, 1.1428571428571428, 572.7286435804841, 0.8571428571428571, 1.7142857142857142, 2.5714285714285716, 0.029271905944970283, 155.71428571428572, 6.142857142857143, 0.0, 0.42857142857142855, 0, -1, 6, 
24, 2.75, 614.1286796564403, 1.0, 1.625, 2.625, 0.04770560345167116, 290.5, 5.5, 0.0, 0.625, 0, -1, 7, 
25, 1.875, 584.0680194846605, 1.375, 1.75, 3.125, 0.03146761838018234, 188.0, 7.625, 0.0, 0.875, 0, 0, 7, 
26, 3.6666666666666665, 611.7652557364213, 1.2222222222222223, 1.7777777777777777, 3.0, 0.04832003290324059, 239.33333333333334, 6.444444444444445, 0.0, 0.8888888888888888, 0, -1, 8, 
27, 0.5, 201.5857864376269, 0.0, 0.5, 0.5, 0.04196423377206607, 168.0, 3.0, 0.0, 0.5, 0, 7, 1, 
28, 0.0, 195.5857864376269, 0.0, 0.5, 0.5, 0.03655811040567435, 166.5, 6.0, 0.0, 0.0, 0, 0, 1, 
29, 1.0, 194.37867965644034, 0.5, 0.5, 1.0, 0.02965557672637086, 80.5, 5.0, 0.0, 1.0, 0, 0, 1, 
30, 2.0, 183.37867965644034, 0.5, 0.5, 1.0, 0.020582588073192003, 7.0, 0.5, 0.0, 0.5, 0, 0, 1, 
31, 1.0, 162.37867965644034, 0.5, 0.5, 1.0, 0.017664796136471185, 147.0, 0.0, 0.0, 0.5, 0, 0, 1, 
32, 0.5, 150.87867965644034, 0.5, 0.5, 1.0, 0.01235758692931691, 13.0, 4.5, 0.0, 0.0, 0, 0, 1, 
33, 3.5, 144.87867965644034, 1.0, 0.5, 1.5, 0.043935390458208434, 221.0, 4.0, 0.0, 0.5, 0, 0, 1, 
34, 2.0, 108.37867965644034, 1.5, 0.0, 1.5, 0.010968854794191348, 36.0, 6.5, 0.0, 1.0, 0, 0, 1, 
35, 1.5, 85.37867965644034, 1.0, 0.5, 1.5, 0.013832225476848571, 241.5, 4.5, 0.0, 0.0, 0, 0, 1, 
36, 2.4, 492.95441558772836, 1.2, 0.8, 2.0, 0.04528406298372954, 203.9, 7.7, 0.0, 0.8, 0, -8, 9, 
37, 3.0625, 522.4208107934526, 1.25, 1.3125, 2.5625, 0.056307713661991235, 305.3125, 6.0, 0.0, 1.25, 0, -6, 15, 
38, 2.9411764705882355, 518.8624649931397, 1.1176470588235294, 1.1764705882352942, 2.2941176470588234, 0.047590830155401026, 213.7058823529412, 4.588235294117647, 0.0, 0.9411764705882353, 0, -1, 16, 
39, 2.9444444444444446, 515.6209235282854, 1.1111111111111112, 1.2777777777777777, 2.388888888888889, 0.041093262361034694, 231.83333333333334, 8.055555555555555, 0.0, 0.7777777777777778, 0, -1, 17, 
40, 2.588235294117647, 530.1322171365294, 0.8823529411764706, 1.0, 1.8823529411764706, 0.06012990500406636, 239.94117647058823, 5.823529411764706, 0.0, 0.6470588235294118, 0, 1, 16, 
41, 4.333333333333333, 432.0558361463268, 1.1111111111111112, 1.3333333333333333, 2.4444444444444446, 0.05843732934021971, 178.22222222222223, 7.111111111111111, 0.0, 0.3333333333333333, 0, 8, 8, 
42, 2.6, 416.1603030380329, 1.2, 1.3, 2.5, 0.03828930597565588, 228.9, 5.0, 0.0, 0.6, 0, -1, 9, 
43, 3.1818181818181817, 443.3587432846216, 1.2727272727272727, 1.1818181818181819, 2.4545454545454546, 0.050830823936894955, 232.45454545454547, 7.090909090909091, 0.0, 1.0, 0, -1, 10, 
44, 2.3636363636363638, 408.4119965971331, 1.0, 1.0909090909090908, 2.090909090909091, 0.06751122474664517, 256.45454545454544, 7.0, 0.0, 0.9090909090909091, 0, 0, 10, 
45, 3.0, 381.6406073812932, 1.0909090909090908, 1.2727272727272727, 2.3636363636363638, 0.040786372563728544, 322.09090909090907, 6.090909090909091, 0.0, 1.0909090909090908, 0, 0, 10, 
46, 1.9090909090909092, 488.6158730232348, 1.1818181818181819, 1.1818181818181819, 2.3636363636363638, 0.04539917637175638, 137.63636363636363, 8.545454545454545, 0.0, 1.0, 0, 0, 10, 
47, 3.2941176470588234, 534.8784695777657, 1.1764705882352942, 1.2941176470588236, 2.4705882352941178, 0.04982449237042424, 209.52941176470588, 5.529411764705882, 0.0, 1.0588235294117647, 0, -6, 16, 
48, 2.888888888888889, 554.5463043199238, 1.0, 1.1111111111111112, 2.111111111111111, 0.0565570963676221, 221.33333333333334, 6.888888888888889, 0.0, 1.0555555555555556, 0, -1, 17, 
49, 2.3684210526315788, 547.9311232702577, 1.0526315789473684, 1.368421052631579, 2.4210526315789473, 0.04483741905951656, 268.63157894736844, 5.7368421052631575, 0.0, 1.263157894736842, 0, -1, 18, 
50, 4.0, 532.5002525316941, 1.25, 1.35, 2.6, 0.042068220976027096, 209.55, 6.2, 0.0, 0.85, 0, -1, 19, 
51, 3.1578947368421053, 517.7100174741116, 1.263157894736842, 1.263157894736842, 2.526315789473684, 0.04857792987809748, 169.6315789473684, 6.947368421052632, 0.0, 1.263157894736842, 0, 1, 18, 
52, 3.65, 509.0502525316941, 1.7, 1.25, 2.95, 0.034778479251849334, 246.8, 7.9, 0.0, 1.15, 0, -1, 19, 
53, 3.0, 523.8709632098128, 1.9, 1.5, 3.4, 0.04963458140614364, 210.25, 6.35, 0.0, 1.05, 0, 0, 19, 
54, 3.25, 518.4916738879314, 1.7, 2.4, 4.1, 0.05491024340580454, 206.85, 5.45, 0.0, 0.75, 0, 0, 19, 
55, 3.619047619047619, 507.86216931891767, 1.7142857142857142, 2.0, 3.7142857142857144, 0.05662199362954896, 200.42857142857142, 6.190476190476191, 0.0, 0.8571428571428571, 0, -1, 20, 
56, 3.15, 491.96238456605005, 1.75, 1.9, 3.65, 0.05103317618523291, 245.35, 5.7, 0.0, 1.1, 0, 1, 19, 
57, 2.85, 521.6780699909993, 1.45, 1.8, 3.25, 0.04883771804122626, 249.25, 6.3, 0.0, 1.25, 0, 0, 19, 
58, 3.1818181818181817, 468.16645022197156, 1.6363636363636365, 2.090909090909091, 3.727272727272727, 0.054784434565340184, 259.59090909090907, 7.2727272727272725, 0.0, 0.8181818181818182, 0, -2, 21, 
59, 3.1363636363636362, 411.2086744123413, 1.9090909090909092, 2.0, 3.909090909090909, 0.05399362414105964, 249.13636363636363, 6.7272727272727275, 0.0, 1.0454545454545454, 0, 0, 21, 
60, 2.2, 478.60735931288065, 1.8, 1.5, 3.3, 0.06188498301498761, 187.7, 7.15, 0.0, 0.9, 0, 2, 19, 
61, 3.6, 481.2209632098128, 1.8, 1.6, 3.4, 0.056908648099171934, 226.0, 6.65, 0.0, 1.05, 0, 0, 19, 
62, 2.8947368421052633, 518.4431191682239, 1.7894736842105263, 1.368421052631579, 3.1578947368421053, 0.04598683866938189, 246.05263157894737, 5.947368421052632, 0.0, 1.1578947368421053, 0, 1, 18, 
63, 3.588235294117647, 606.8892793532993, 1.7647058823529411, 1.2941176470588236, 3.0588235294117645, 0.05020461556346265, 295.2352941176471, 6.352941176470588, 0.0, 0.8823529411764706, 0, 2, 16, 
64, 2.6315789473684212, 568.870103293077, 1.5789473684210527, 0.9473684210526315, 2.526315789473684, 0.05360762066107321, 251.6315789473684, 5.7894736842105265, 0.0, 0.8421052631578947, 0, -2, 18, 
65, 3.0, 512.484731937705, 1.0, 1.3076923076923077, 2.3076923076923075, 0.055618766656908375, 268.38461538461536, 5.615384615384615, 0.0, 0.9230769230769231, 0, 6, 12, 
66, 2.4615384615384617, 498.98586413968656, 1.2307692307692308, 1.9230769230769231, 3.1538461538461537, 0.0555138883428411, 189.15384615384616, 6.3076923076923075, 0.0, 1.0, 0, 0, 12, 
67, 3.6153846153846154, 471.9034743080046, 1.6923076923076923, 2.3076923076923075, 4.0, 0.04711823777393452, 257.7692307692308, 7.0, 0.0, 0.9230769230769231, 0, 0, 12, 
68, 2.466666666666667, 441.20588745030454, 1.7333333333333334, 1.8666666666666667, 3.6, 0.05484661476597073, 267.26666666666665, 5.733333333333333, 0.0, 1.2666666666666666, 0, -2, 14, 
69, 3.466666666666667, 413.0678162628468, 2.066666666666667, 1.7333333333333334, 3.8, 0.038067839455079314, 242.33333333333334, 6.666666666666667, 0.0, 0.8, 0, 0, 14, 
70, 3.5, 251.48223304703362, 1.0, 1.25, 2.25, 0.059329344035169394, 158.25, 1.5, 0.0, 0.5, 0, 11, 3, 
71, 3.25, 213.6715728752538, 1.25, 2.0, 3.25, 0.029583149018221604, 273.25, 6.0, 0.0, 0.75, 0, 0, 3, 
72, 3.75, 178.46446609406723, 1.0, 2.0, 3.0, 0.03426529318221051, 166.0, 4.5, 0.0, 0.5, 0, 0, 3, 
73, 2.5, 138.50735931288068, 1.25, 1.5, 2.75, 0.029419049507774336, 167.0, 8.25, 0.0, 0.0, 0, 0, 3, 
74, 0.75, 112.0073593128807, 1.25, 2.0, 3.25, 0.051466161354307455, 179.5, 3.75, 0.0, 0.5, 0, 0, 3, 
75, 2.75, 102.5073593128807, 1.75, 1.5, 3.25, 0.05252713018676915, 334.0, 6.25, 0.0, 0.5, 0, 0, 3, 
76, 3.0, 111.89543050033838, 0.6666666666666666, 1.3333333333333333, 2.0, 0.02761789848486072, 207.33333333333334, 4.0, 0.0, 1.3333333333333333, 0, 1, 2, 
77, 2.888888888888889, 317.55747154918913, 1.0, 1.7777777777777777, 2.7777777777777777, 0.05562964966959125, 227.77777777777777, 5.555555555555555, 0.0, 0.8888888888888888, 0, -6, 8, 
78, 2.5555555555555554, 299.4082331324661, 0.8888888888888888, 1.6666666666666667, 2.5555555555555554, 0.04979014216460623, 160.0, 5.222222222222222, 0.0, 0.8888888888888888, 0, 0, 8, 
79, 2.4, 344.11888168179564, 0.8, 1.5, 2.3, 0.052591251570497245, 280.0, 3.8, 0.0, 0.8, 0, -1, 9, 
80, 1.4, 423.42598846298216, 1.1, 1.5, 2.6, 0.04268417302475701, 255.6, 5.9, 0.0, 0.6, 0, 0, 9, 
81, 2.6, 440.1330952441687, 1.0, 1.4, 2.4, 0.06390491201607972, 242.8, 6.2, 0.0, 0.9, 0, 0, 9, 
82, 3.5555555555555554, 461.82244669483924, 1.1111111111111112, 1.3333333333333333, 2.4444444444444446, 0.04933640205072276, 205.77777777777777, 4.0, 0.0, 0.8888888888888888, 0, 1, 8, 
83, 2.75, 480.955582617584, 1.375, 1.375, 2.75, 0.0317070425858839, 120.25, 7.0, 0.0, 0.875, 0, 1, 7, 
84, 1.0, 415.0857864376269, 0.5, 1.0, 1.5, 0.012019202149258747, 124.0, 6.0, 0.0, 1.0, 0, 6, 1, 
85, 2.5, 402.87867965644034, 0.5, 1.0, 1.5, 0.030506568354638976, 239.0, 1.5, 0.0, 0.5, 0, 0, 1, 
86, 3.0, 376.87867965644034, 0.5, 0.5, 1.0, 0.026013453291010815, 119.5, 0.5, 0.0, 0.0, 0, 0, 1, 
87, 0.0, 345.6715728752538, 0.5, 0.5, 1.0, 0.04599024622608873, 96.5, 2.5, 0.0, 0.5, 0, 0, 1, 
88, 2.0, 344.1715728752538, 0.5, 0.5, 1.0, 0.00988899569811676, 221.5, 2.5, 0.0, 0.5, 0, 0, 1, 
89, 2.0, 323.1715728752538, 0.5, 1.0, 1.5, 0.01638713447092889, 15.5, 5.0, 0.0, 1.0, 0, 0, 1, 
90, 3.0, 301.1715728752538, 0.5, 1.0, 1.5, 0.012590048921214993, 123.5, 5.5, 0.0, 0.0, 0, 0, 1, 
91, 0.5, 269.96446609406723, 0.5, 1.0, 1.5, 0.0317190380611389, 62.5, 4.5, 0.0, 1.0, 0, 0, 1, 
92, 0.5, 262.7573593128807, 0.5, 1.0, 1.5, 0.04535837021497708, 228.5, 1.0, 0.0, 0.5, 0, 0, 1, 
93, 1.5, 256.2573593128807, 0.5, 1.0, 1.5, 0.015610143308512733, 105.5, 5.0, 0.0, 0.5, 0, 0, 1, 
94, 2.5, 239.75735931288068, 0.5, 1.0, 1.5, 0.0489839870654351, 102.5, 1.5, 0.0, 0.5, 0, 0, 1, 
95, 3.0, 213.25735931288068, 0.5, 0.5, 1.0, 0.029624984122953675, 37.0, 0.0, 0.0, 1.0, 0, 0, 1, 
96, 3.5, 181.05025253169413, 0.5, 1.0, 1.5, 0.015459182435923247, 75.0, 4.5, 0.0, 0.0, 0, 0, 1, 
97, 0.0, 144.84314575050757, 0.5, 1.0, 1.5, 0.02342501576893583, 211.0, 4.0, 0.0, 0.0, 0, 0, 1, 
98, 3.0, 144.34314575050757, 0.5, 1.0, 1.5, 0.0205973433895808, 208.5, 6.0, 0.0, 0.5, 0, 0, 1, 
99, 0.5, 112.63603896932102, 0.5, 1.0, 1.5, 0.0395318893463179, 129.5, 6.0, 0.0, 0.0, 0, 0, 1, 
100, 1.0, 106.42893218813447, 0.5, 0.5, 1.0, 0.04367491428414186, 192.5, 1.5, 0.0, 0.5, 0, 0, 1, 
