epoch, state, cogni, num_in, num_out, num_con, generosity, spawn_investment, connection_willingness, received_rewards, maintenance, births, deaths, population_size, 
4, 0.0, 500.0, 0.0, 0.0, 0.0, 0.032393560137785216, 222.0, 0.0, 0.0, 1.0, 0, -1, 1, 
5, 2.5, 498.79289321881345, 0.5, 1.0, 1.5, 0.02318190520834246, 232.5, 4.5, 0.0, 0.5, 0, 0, 1, 
6, 1.6666666666666667, 315.19526214587563, 0.6666666666666666, 1.6666666666666667, 2.3333333333333335, 0.014582880533888736, 120.0, 3.0, 0.0, 0.6666666666666666, 0, -1, 2, 
7, 2.6666666666666665, 296.52859547920895, 0.6666666666666666, 1.6666666666666667, 2.3333333333333335, 0.03555897943570239, 224.66666666666666, 4.333333333333333, 0.0, 1.0, 0, 0, 2, 
8, 2.3333333333333335, 275.52859547920895, 0.3333333333333333, 0.6666666666666666, 1.0, 0.030833216359898625, 124.66666666666667, 3.6666666666666665, 0.0, 0.3333333333333333, 0, 0, 2, 
9, 2.0, 249.91911977096024, 0.3333333333333333, 0.6666666666666666, 1.0, 0.038442042851646804, 153.0, 6.333333333333333, 0.0, 1.0, 0, 0, 2, 
10, 3.3333333333333335, 228.44771525016918, 0.3333333333333333, 1.0, 1.3333333333333333, 0.012851609848207638, 178.33333333333334, 4.333333333333333, 0.0, 0.6666666666666666, 0, 0, 2, 
11, 2.6666666666666665, 192.97631072937816, 0.3333333333333333, 1.0, 1.3333333333333333, 0.012875490301384927, 95.33333333333333, 3.3333333333333335, 0.0, 1.0, 0, 0, 2, 
12, 2.0, 164.36683502112942, 0.3333333333333333, 0.6666666666666666, 1.0, 0.030927473142203732, 128.33333333333334, 5.0, 0.0, 0.3333333333333333, 0, 0, 2, 
13, 2.0, 142.8954305003384, 0.3333333333333333, 0.6666666666666666, 1.0, 0.029671766116111914, 203.0, 7.0, 0.0, 0.6666666666666666, 0, 0, 2, 
14, 1.3333333333333333, 195.83823954192044, 0.3333333333333333, 1.0, 1.3333333333333333, 0.03541419911758668, 200.0, 4.333333333333333, 0.0, 1.3333333333333333, 0, 0, 2, 
15, 2.0, 181.50490620858713, 0.3333333333333333, 1.3333333333333333, 1.6666666666666667, 0.030921973067755144, 260.3333333333333, 4.333333333333333, 0.0, 0.0, 0, 0, 2, 
16, 1.6666666666666667, 160.1715728752538, 1.0, 0.6666666666666666, 1.6666666666666667, 0.03650021716445049, 127.33333333333333, 5.333333333333333, 0.0, 0.6666666666666666, 0, 0, 2, 
17, 3.5, 217.0, 1.0, 1.0, 2.0, 0.034572957507969106, 133.5, 5.0, 0.0, 0.5, 0, 1, 1, 
18, 1.0, 181.0, 1.0, 1.0, 2.0, 0.03446940917942835, 98.5, 4.0, 0.0, 0.5, 0, 0, 1, 
19, 3.0, 168.79289321881345, 1.0, 1.0, 2.0, 0.04340954288697023, 114.0, 1.5, 0.0, 0.5, 0, 0, 1, 
20, 0.5, 137.29289321881345, 1.0, 0.5, 1.5, 0.03694784931375272, 181.0, 0.5, 0.0, 0.5, 0, 0, 1, 
21, 3.0, 130.29289321881345, 0.5, 0.5, 1.0, 0.03578980262760019, 8.0, 0.5, 0.0, 1.0, 0, 0, 1, 
22, 0.5, 98.0857864376269, 0.5, 0.5, 1.0, 0.012625012815690891, 209.0, 1.5, 0.0, 0.5, 0, 0, 1, 
23, 1.5, 91.5857864376269, 0.5, 0.5, 1.0, 0.010333369817675329, 139.0, 1.0, 0.0, 0.0, 0, 0, 1, 
24, 0.0, 76.0857864376269, 0.5, 0.5, 1.0, 0.028815692546710556, 202.0, 3.0, 0.0, 0.0, 0, 0, 1, 
25, 0.5, 75.0857864376269, 0.5, 0.5, 1.0, 0.04425980110713705, 199.5, 5.5, 0.0, 1.0, 0, 0, 1, 
26, 2.0, 67.87867965644034, 0.5, 0.5, 1.0, 0.011762503415541088, 174.5, 4.5, 0.0, 1.0, 0, 0, 1, 
27, 3.5, 45.87867965644034, 1.0, 0.5, 1.5, 0.014868281528278758, 121.0, 5.0, 0.0, 0.5, 0, 0, 1, 
28, 3.5, 9.171572875253794, 1.0, 0.5, 1.5, 0.011464611806526002, 88.5, 0.0, 0.0, 0.5, 0, 0, 1, 
29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 1, 0, 
30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
50, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
60, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
67, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
70, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
80, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 
